id,name,slug,short_description,description,founded_year,contact_email,website_url,logo_url_circle,logo_url_square,created_by,updated_by,created_at,updated_at,entity_type,status,verified,trusted_seller,is_featured
668b8c49-6dd3-4e0d-ab5a-1ae6a0e1829d,Golds Gym,golds-gym,"Golds Gym India will be offering franchisee opportunities throughout India, Bangladesh, Maldives, Sri Lanka,Nepal, Singapore, Malayasia and Thailand.","Golds Gym India will be offering franchisee opportunities throughout India, Bangladesh, Maldives, Sri Lanka,Nepal, Singapore, Malayasia and Thailand. The Gold's Gym franchise program has been designed to give top gym operators and entrepreneurs around the world the opportunity to benefit by representing the Gold's Gym brand and becoming part of the strongest network in the 13 billion fitness industry globally.",,,,/coming-soon-crcl.png,/coming-soon-sqr.png,00000000-0000-0000-0000-000000000001,,2026-1-10 12:02,2026-1-10 12:02,franchise,live,FALSE,FALSE,FALSE
f3a87cae-1f95-490d-9dbc-8f0759a06895,Grocery 4U,grocery-4u,Grocery 4U is a well established convenience store chain that operates successfully in different parts of India. They facilitate both in-store and online shopping.,Grocery 4U is a well established convenience store chain that operates successfully in different parts of India. They facilitate both in-store and online shopping. They currently have around 50 to 100 successful outlets and are planning to expand their presence pan India.,2020,,,/coming-soon-crcl.png,/coming-soon-sqr.png,00000000-0000-0000-0000-000000000001,,2026-1-10 12:02,2026-1-10 12:02,franchise,live,FALSE,FALSE,FALSE
58e082bd-8ad9-4ee9-92ca-be29f3892f4b,Hello Kids,hello-kids,"A unique, one of its kind concept, Hello Kids is a place where children can grow and develop while reading, listening and playing.","A unique, one of its kind concept, Hello Kids is a place where children can grow and develop while reading, listening and playing. Here they move from dependence to independence from shaky coordination to refined skills, from body language to verbal communication, from selfabsorption to growing social awareness. Some call it preschool, some call it funschool, Hello Kids call it it the chain of preschools that believes in enlightening children by entertaining them. Hello Kids looks nothing like a preschool, but rather like a Kids heaven. Hello Kids caters to the age group of 1 12 to 512 years old kids and offers the best of Montessori, play way, gurukul and thereby combines the best methods from all round the world. At Hello Kids, it believes in bringing up children who are all rounders.",2005,,,/coming-soon-crcl.png,/coming-soon-sqr.png,00000000-0000-0000-0000-000000000001,,2026-1-10 12:02,2026-1-10 12:02,franchise,live,FALSE,FALSE,FALSE
5ac44d91-d7c0-4ddb-ba5c-e152d8954bf7,India IVF,india-ivf,"India IVF Fertility was founded with the aim to build a high-quality, national network of Fertility centres.","India IVF Fertility was founded with the aim to build a high-quality, national network of Fertility centres. In the five years since India IVF started in 2014 as a one-room clinic in Gurgaon, it clinic has grown as the most trusted and fastest-growing fertility treatment chain in India and has its presence in 8 states and serving in 14 different cities despite being a completely bootstrapped company. India IVF has openly shared best practices across its centres to deliver a better patient experience, increased employment opportunities and greater investment in facilities. India IVF should all feel proud of the positive culture and excellent market reputation it'e built in such a short period of time. The India IVF name has become synonymous with quality, ethical & transparent patient care, and its culture openly supports collaboration and innovation. It is the exceptional care delivered every day, to every couple, across each of its centres that has built this reputation. India IVF Fertility was founded to build a high-quality, national network of fertility centres. It started in 2014 as a one-room clinic in Gurgaon, and has grown as the most trusted and fastest-growing fertility treatment chain in India and has its presence in 8 states and serving in 14 different cities. The India IVF provides quality, ethical & transparent patient care, and supports collaboration and innovation. Its vision is to provide affordable and successful procedures that ensure a couple enjoy parenthood. India IVF is committed to providing one with high-quality service and the use of the most updated technology in a skilful manner. It is accredited by the Department of Health Govt. Of India by PCPNDT & ICMR and is a Well Established & Reputed Brand name in IVF Speciality, Fully Approved & Licensed by regulatory authorities and Medically Certified 200 Processes & Quality checks for High IVF Success Rates. They also have the most experienced and highly trained fertility panel of doctors and motivated and patient helping nurses and staff. They use up-to-date technology by using the most advanced culture system. They use cutting edge latest innovative technology in the form of software that is powered with Artificial intelligence and machine learning which has been built after years of research.",2014,,,/coming-soon-crcl.png,/coming-soon-sqr.png,00000000-0000-0000-0000-000000000001,,2026-1-10 12:02,2026-1-10 12:02,franchise,live,FALSE,FALSE,FALSE
be84dd74-61cb-46bf-b3a8-953d79be7933,INTERNATIONAL CANADIAN ACADEMY LTD,international-canadian-academy-ltd,The International Canadian Academy or in short the ICA is an Edtech Company that aims to reshape the current way of education.,The International Canadian Academy or in short the ICA is an Edtech Company that aims to reshape the current way of education. The company is committed to helping schools and educators reshape learning practices and make students ready for any future scenario. ICA's mission is to develop a model of school that enables the learners to foster the lifelong competencies they need to thrive in their life.,2020,,,/coming-soon-crcl.png,/coming-soon-sqr.png,00000000-0000-0000-0000-000000000001,,2026-1-10 12:02,2026-1-10 12:02,franchise,live,FALSE,FALSE,FALSE
a1396a46-d38e-4e0b-877e-7e0fd55be66a,Jawed Habib Hairxpreso,jawed-habib-hairxpreso,"It used to be said that Lord Mountbatten, the last viceroy of British India, used to bow to only two people in his life. One was the British queen Queen Elizabeth.","It used to be said that Lord Mountbatten, the last viceroy of British India, used to bow to only two people in his life. One was the British queen Queen Elizabeth. That's no surprise. The second person was none other than Jawed's grandfather Nazir Ahamed, a renonwed hair stylist of his time. India's first Prime Minister, Jawaharlal Nehru, was another prized client. Like Father, like Son. Jawed Habib,went to London's Morris School of Hair Design completed course of instructions in hair coloring setting and Dresing Out. Back in India Jawed rewrote the script and made color fashionable and acceptable across all sections of society. No wonder, cosmetics and personal hair care giant Hindustan Unilever Indian arm of Unilever picked him as its Brand Ambassador for its brand 'Sunsilk'. As of today, Jawed Habib has over 180 Salons and 40 Academy across India. He has managed such explosive growth with keen attention to customer satisfaction and assured quality.",2009,,,/coming-soon-crcl.png,/coming-soon-sqr.png,00000000-0000-0000-0000-000000000001,,2026-1-10 12:02,2026-1-10 12:02,franchise,live,FALSE,FALSE,FALSE
368e80d9-3ba0-46d2-9979-67cbdb69ce6f,JD Institute Of Fashion Technology,jd-institute-of-fashion-technology,JD Institute has served as a pioneer in the area of Art and Design Education in India. Chandrakant Dalal and Mr.,"JD Institute has served as a pioneer in the area of Art and Design Education in India. In 1988, Mr. Chandrakant Dalal and Mr. R. C. Dalal founded the institution in Mumbai. The institute offers courses in Fashion, Interior Design, Jewelry Design, Fashion Communication, Visual Merchandising, Make-Up Artistry, Vaastu Shastra, Pattern Making Technology, Apparel Boutique Management through classroom sessions and workshops guided by industry experts.",1988,,,/coming-soon-crcl.png,/coming-soon-sqr.png,00000000-0000-0000-0000-000000000001,,2026-1-10 12:02,2026-1-10 12:02,franchise,live,FALSE,FALSE,FALSE
0db4c3ee-7282-42aa-be41-21732c3658b6,JUMBOKING,jumboking,JUMBO KING is one of the leading QSR in the Burger brand.,"JUMBO KING is one of the leading QSR in the Burger brand. Jumbo king is western India's largest chain of homegrown Quick Service Restaurants, which was established on 23rd August 2001 by Dheeraj Gupta. Jumbo king, has a delicious vegetarian menu featuring burgers, wraps, thick shakes, softy and fries, and is people's most favourite on-the-go eating space, with around 115+ outlets in Mumbai, New Bombay, Thane & Pune. Its outlets serve the widest range of vegetarian burgers, thick shakes, fries, wraps and softy. The company leverages technology to propel its customer-facing and internal control systems and also has delivery tie-ups with Swiggy, Uber Eats and Zomato to service out -of-store orders. The first Jumboking store opened in Aug 2001. The food outlet specializes in serving standardised flavours of the Indian burger which is a branded variation of Mumbai's local street food, across all high footfall locations. All its outlets cater to an on-the-go audience comprising young working professionals, students and serves hygienic street food. To own a JumboKing franchise one should be willing to invest 100% of his time in the business, prior business experience of 1-2 years is also required with a total setup cost of INR 25 lacs and a franchise fee of INR 4 lacs.",2001,,,/coming-soon-crcl.png,/coming-soon-sqr.png,00000000-0000-0000-0000-000000000001,,2026-1-10 12:02,2026-1-10 12:02,franchise,live,FALSE,FALSE,FALSE
3f29e1a8-d818-4cc7-ae35-d92c4bcfa357,Kailashparbat,kailashparbat,KAILASH PARBAT is one of the oldest Multi-Cuisine Restaurants which started as a road-side Halwais which became the world most loved Indian eatery around the globe with 20 to 40...,"KAILASH PARBAT is one of the oldest Multi-Cuisine Restaurants which started as a road-side Halwais which became the world most loved Indian eatery around the globe with 20 to 40 franchise outlets. As when in the 1940' the Mulchandani brothers started a small business of tiny stalls serving their famous chaat Bans Road, Karachi Pakistan but partition got Mulchandani brothers to India and yet started with the KAILASH PARBAT in Bombay, 1952. Since then it has gained a huge amount of popularity with incredible ambience and service. Now, being the favourite of all age groups. KAILASH PARBAT has become a formidable brand in the restaurant industry that satisfies craving for the flavours of North and South India chinese Cuisine and much more. KAILASH PARBAT invites entrepreneurs with Great opportunities to invest. Decades of experience, goodwill and taste.",1952,,,/coming-soon-crcl.png,/coming-soon-sqr.png,00000000-0000-0000-0000-000000000001,,2026-1-10 12:02,2026-1-10 12:02,franchise,live,FALSE,FALSE,FALSE
a5e859b4-6b8c-4036-b87b-04a4cb2b0181,Kangaroo Kids Pre School,kangaroo-kids-pre-school,"KKEL is an innovative, vibrant, creative and energetic organization where each one of Kangaroo Kids Pre School strives through its practice to wholeheartedly serve children and...","KKEL is an innovative, vibrant, creative and energetic organization where each one of Kangaroo Kids Pre School strives through its practice to wholeheartedly serve children and make every learning moment a joyful, effective and meaningful one. Some of the firsts by KKEL The first institute in the country to introduce and implement Inclusive Education across its schools along with an Openentry system admissions on a first come basis. The first to set and maintain an industry benchmark in providing an optimum teacherstudent ratio in its high schools grade 5 to grade 12 124 and preschools playschools 16, nursery 18, Jr. KG to Grade 4 112 The first to introduce a parentpartnership model based on high parental involvement and one that is intensively feedback driven. The first to introduce a learner centric methodology and introduce innovative ways of learning by providing an integrated activity and theme based learning. While other institutes have adopted activitybased learning as a standalone concept, they hav",1993,,,/coming-soon-crcl.png,/coming-soon-sqr.png,00000000-0000-0000-0000-000000000001,,2026-1-10 12:02,2026-1-10 12:02,franchise,live,FALSE,FALSE,FALSE
49b564d1-e211-41fb-901b-bc102d9bea80,Kasturi Diamond,kasturi-diamond,"Kasturi diamond deals into diamond and gold jewellery. Currently, Kasturi diamond is having 3 Franchise outlets in India. Kasturi Diamond's Franchise average ROI is 25%.","Kasturi diamond deals into diamond and gold jewellery. Currently, Kasturi diamond is having 3 Franchise outlets in India. Kasturi Diamond's Franchise average ROI is 25%. Kasturi diamond provides timely training to franchise staff for ease of business. The average footfall of store is per day 30-40 customer. Kasturi diamond houses high-quality jewelry Accessories with high-quality designs with the unique shopping experience. Kasturi diamond keenly focus on affordability, quality and user experience and customer satisfaction. Kasturi diamond platform gives Money-Back Guarantee and up to 12 months EMI option with zero interest charges. Its policy of lifetime exchange gives additional benefit to the customer to change jewelry designs for every 12 months with the same cost.",2015,,,/coming-soon-crcl.png,/coming-soon-sqr.png,00000000-0000-0000-0000-000000000001,,2026-1-10 12:02,2026-1-10 12:02,franchise,live,FALSE,FALSE,FALSE
f75aaa41-acce-4021-99a0-070a49650240,Kent Mineral RO,kent-mineral-ro,Kent Mineral RO is a 21st century healthcare products company with a vision for making the world a healthy and a happy family.,"Kent Mineral RO is a 21st century healthcare products company with a vision for making the world a healthy and a happy family. Kent Mineral RO's mission is to produce innovative healthcare products that purify the water it drink, the food it eat and the air it breathe, thus help people live healthier. In fact, the most prominent purpose of its existence. Pioneer in bringing revolutionary Reverse Osmosis RO technology to India, KENT started its operations from Noida, India in 1999. Despite a humble beginning, today KENT is a strong organization with offices spread across India. Most importantly, today KENT has lakhs of satisfied customers to its credit worldwide.",1999,,,/coming-soon-crcl.png,/coming-soon-sqr.png,00000000-0000-0000-0000-000000000001,,2026-1-10 12:02,2026-1-10 12:02,franchise,live,FALSE,FALSE,FALSE
e2d6be80-968a-41d6-985c-3d1526410c64,Kharaasona,kharaasona,"Kharra sona is a Magnanimity Alliances LLP, with over 18 years of rich experience in Sales and Marketing and has worked with over 700 companies including almost all the MNC's over...","Kharra sona is a Magnanimity Alliances LLP, with over 18 years of rich experience in Sales and Marketing and has worked with over 700 companies including almost all the MNC's over the years. It was the first-of-its-kind company in India to introduce and successfully run customer acquisition campaigns for and on behalf of its clients 'in India since 1999 & internationally since 1990. For over two decades, it has successfully acquired over a million happy customers representing 700+ National and International brands. Overall, the team's senior management has sixty-plus years of experience between them collectively on working on this concept. Kharaa Sona intends to become India's largest chain of branded Assaying & Hallmarking Centers. It plans on establishing 500 ~ 2000 state of art Assaying and Hallmarking centers in Pan India, espousing effectiveness and efficiency backed by a truly dedicated team, with World-class standards which will dramatically improve their performance. The company combines the expertise of an experienced management team with a focused approach to succeed in dramatically improving performances and creating major transformational result-oriented initiatives that create a clear path to profitability. It prides itself on an open, approachable leadership style and it also recognizes that partners are a fundamental basis for the success of any service-oriented company. Kharaa sona is customer-centric and instills a sophisticated service culture rooted in the quality sciences at all levels of the organization. This enables the company to consistently achieve business goals, improve profitability and reinforce their positive long-term relationships with their clients and partners. As the tagline says Transforming the Assaying & Hallmarking Business, creating an Industry, the company believes that it is articulating a transformational 'tory's creating a chain of Assaying & Hallmarking centers transforming a cluster of individually owned and operated centers; largely Pop-&-Mom type of business into an organized professionally managed 'NDUSTRY's The company aims to achieve operational excellence & to build and sustain a high-quality service business, with initiatives that turn a change-agenda, into reality on the front line. It recognizes and monitors variables such as brand strength, employee retention rates, customer satisfaction, and external relationships, as well as financial numbers, at the same time focusing on non-financial metrics, including customer attrition, staff resignations, and various corporate social responsibility indices creating truly successful transformation. Kharaa sona is also engineering a strategic re-orientation that signals a clear break from the past by changing basic ways of working. It strongly believes that its people are its true strength. The company understands that the current market scenario needs a paradigm shift. Ultimately, change only sticks when it captures individual hearts and minds.",2020,,,/coming-soon-crcl.png,/coming-soon-sqr.png,00000000-0000-0000-0000-000000000001,,2026-1-10 12:02,2026-1-10 12:02,franchise,live,FALSE,FALSE,FALSE
4412b726-961e-4fd1-8338-a5b8552490bc,KISNA,kisna,KISNA offers a wide variety of scintillating designs made with 100% IGI certified diamond jewellery collection.,KISNA offers a wide variety of scintillating designs made with 100% IGI certified diamond jewellery collection.,2005,,,/coming-soon-crcl.png,/coming-soon-sqr.png,00000000-0000-0000-0000-000000000001,,2026-1-10 12:02,2026-1-10 12:02,franchise,live,FALSE,FALSE,FALSE
ffc26e8a-e1ca-436f-86c0-8947b436fd79,Lakme,lakme,Lakme is the Indian woman's Beauty Sutra inspiring expression of her unique beauty and sensuality it brings expert products and services that are borne out of true understanding...,"Lakme is the Indian woman's Beauty Sutra inspiring expression of her unique beauty and sensuality it brings expert products and services that are borne out of true understanding of the needs of the Indian woman. They help the Indian woman in expression of her best self sensual, original, expressive, alive and intuitive Lakme inspires her to unleash the potency of her femininity, beauty and sensuality key facts.",1952,,,/coming-soon-crcl.png,/coming-soon-sqr.png,00000000-0000-0000-0000-000000000001,,2026-1-10 12:02,2026-1-10 12:02,franchise,live,FALSE,FALSE,FALSE
7e6708bc-282e-4db5-b896-947f0d407cb2,Laundrokart,laundrokart,"LaundroKart is an On-Demand Laundry and Dry-Cleaning service company, presently operating in Bangalore.","LaundroKart is an On-Demand Laundry and Dry-Cleaning service company, presently operating in Bangalore. Laundrokart is known as one of the emerging washing and dry-cleaning platform consisting of professionals, its many versatile laundry equipments handles various kinds of fabrics and assure a better wash that provides them security along with its quality services. Its services are known to be a signature laundry service brand with a business-centric approach and a win-win business strategy along with its preferred partners.",2015,,,/coming-soon-crcl.png,/coming-soon-sqr.png,00000000-0000-0000-0000-000000000001,,2026-1-10 12:02,2026-1-10 12:02,franchise,live,FALSE,FALSE,FALSE
63e8fcdd-17af-4413-8cd1-39e2012795b1,Levis,levis,"Founded in 1853 by Bavarian immigrant Levi Strauss, Levi Strauss Co. Is one of the world's largest brandname apparel marketers with sales in more than 110 countries.","Founded in 1853 by Bavarian immigrant Levi Strauss, Levi Strauss Co. Is one of the world's largest brandname apparel marketers with sales in more than 110 countries. There is no other company with a comparable global presence in the jeans and casual pants markets. Its marketleading apparel products are sold under the Levi's, Dockers and Levi Strauss Signature brands. Levi Strauss Co., market their products under leading brand names that are among the most successful apparel brands in the world.",1853,,,/coming-soon-crcl.png,/coming-soon-sqr.png,00000000-0000-0000-0000-000000000001,,2026-1-10 12:02,2026-1-10 12:02,franchise,live,FALSE,FALSE,FALSE
b92f6992-01e1-4a17-ae71-059cf3c0f4c5,Looks Unisex Salon,looks-unisex-salon,"Latest brands like Temptu from New York is used for make up, while products from Nail Art for nail and L'Oral and Kerastase for hair and Esthederm for Skin care is used.","Latest brands like Temptu from New York is used for make up, while products from Nail Art for nail and L'Oral and Kerastase for hair and Esthederm for Skin care is used. Looks Unisex Salon listen to its clients with an open mind and enthusiasm help them discover the particular quirks and strength of their hair and together bring out the best in them. Looks Unisex Salon show them the best ways to manage their hair so that their hair can always be an asset.",1989,,,/coming-soon-crcl.png,/coming-soon-sqr.png,00000000-0000-0000-0000-000000000001,,2026-1-10 12:02,2026-1-10 12:02,franchise,live,FALSE,FALSE,FALSE
9cb52bae-6893-483a-9614-22be48d7030a,loreal,loreal,World's leading beauty company offering professional salon and academy franchises backed by global brand strength and product expertise.,"L'Or?al is the world's leading beauty and cosmetics company, offering a wide portfolio of products across haircare, skincare, makeup, and fragrance under multiple brands. In India, L'Or?al operates professional franchise salons and academies through its brands including L'Or?al Professionnel and K?rastase, providing franchisees with premium products, training, and global brand support.",,,,/coming-soon-crcl.png,/coming-soon-sqr.png,00000000-0000-0000-0000-000000000001,,2026-1-10 12:02,2026-1-10 12:02,franchise,live,FALSE,FALSE,FALSE
06b6e3d7-2a69-4879-8453-d20a2e06ac72,LOUIS Salon Spa,louis-salon-spa,"The Louis Unisex Salon is an exclusive Global Circle of Beauty Talents with 29+ years legacy, 4000+ salons in 90 countries, offering premium quality beauty, hair, and skin services with strong focus on training, customer experience, and global.","The Louis Unisex Salon is an exclusive Global Circle of Beauty Talents with 29+ years legacy, 4000+ salons in 90 countries, offering premium quality beauty, hair, and skin services with strong focus on training, customer experience, and global standards.",1990,,,/coming-soon-crcl.png,/coming-soon-sqr.png,00000000-0000-0000-0000-000000000001,,2026-1-10 12:02,2026-1-10 12:02,franchise,live,FALSE,FALSE,FALSE
4dba6b15-ff3f-4c41-8b51-0946518c35ab,Madame,madame,MADAME was introduced in the early 80s with a foresight to dress the young females with the latest Fashion and Style.,"MADAME was introduced in the early 80s with a foresight to dress the young females with the latest Fashion and Style. The Brand has been steadily marching ahead to meet the challenges of the fashion conscious woman. Its zeal and vision to pioneer is being reflected by an almost selfeffacing workstyle, where the greater good ensures the individual good. As a result, MADAME has emerged as an elegant trendsetter for the feminine apparel industry. History stands testimony to its achievements Madame has been the first to modernize the traditional knitwear into the sophistication which makes a Fashion Statement every day, day by day. The Company believes in building a reliable and constructive relationship with its suppliers who provide the best quality in materials and the Consumer who has been appreciating the Product since a long time now. The success secret of MADAME lies in its dedicated and diligent work force, led by a progressive management. The major focus remains on quality design which",1993,,,/coming-soon-crcl.png,/coming-soon-sqr.png,00000000-0000-0000-0000-000000000001,,2026-1-10 12:02,2026-1-10 12:02,franchise,live,FALSE,FALSE,FALSE
1aee7828-e8ca-4951-b955-3d272a66dbc4,Madras Coffee House,madras-coffee-house,Madras Coffee House aims to serve the best south Indian filter coffee to all coffee lovers.,"Madras Coffee House aims to serve the best south Indian filter coffee to all coffee lovers. Madras Coffee House strives to prove that having a cup of coffee with friends and family shouldn's be pretentious with unreasonable prices, fancy decor and mediocre snacks. To that end, Madras Coffee House has established it in many social hangout places like malls, theatre, corporate offices, etc.",2007,,,/coming-soon-crcl.png,/coming-soon-sqr.png,00000000-0000-0000-0000-000000000001,,2026-1-10 12:02,2026-1-10 12:02,franchise,live,FALSE,FALSE,FALSE
641d1345-19c9-4711-89e0-b9bd5db58643,MBA Chai Wala,mba-chai-wala,"MBA Chai Wala is a tea selling start-up founded by Praful Billore, an MBA dropout. He started with a roadside chai stall and grew it into a well-known brand through innovation and marketing.","MBA Chai Wala is a tea selling start-up founded by Praful Billore, an MBA dropout. He started with a roadside chai stall and grew it into a well-known brand through innovation and marketing. The brand has gained recognition through major media platforms and is now expanding via franchise opportunities.",2020,,,/coming-soon-crcl.png,/coming-soon-sqr.png,00000000-0000-0000-0000-000000000001,,2026-1-10 12:02,2026-1-10 12:02,franchise,live,FALSE,FALSE,FALSE
e22fba63-c32b-4be4-8707-c42476609842,MenMoms,menmoms,"Me n Moms is a one-stop shop for baby products including apparel, diapers, toys, maternity wear, and essentials.","Me n Moms is a one-stop shop for baby products including apparel, diapers, toys, maternity wear, and essentials. It focuses on safe, high-quality products for newborns and mothers, offering a wide range of choices and a convenient shopping experience.",1994,,,/coming-soon-crcl.png,/coming-soon-sqr.png,00000000-0000-0000-0000-000000000001,,2026-1-10 12:02,2026-1-10 12:02,franchise,live,FALSE,FALSE,FALSE
9d3c202d-9381-4147-92a2-c889ecd68121,Ministry Of Eggs,ministry-of-eggs,Ministry of Eggs is a quick-service restaurant brand serving 80+ varieties of Surti-style egg dishes.,"Ministry of Eggs is a quick-service restaurant brand serving 80+ varieties of Surti-style egg dishes. Founded by Nishant Dhamannwala, it started in 2017 in Surat and has expanded to multiple outlets including Mumbai locations. The brand focuses on hygiene, quality, and innovative egg-based dishes.",2017,,,/coming-soon-crcl.png,/coming-soon-sqr.png,00000000-0000-0000-0000-000000000001,,2026-1-10 12:02,2026-1-10 12:02,franchise,live,FALSE,FALSE,FALSE
f73cf74b-e2d3-469e-959f-52fc1a245bce,Mocha,mocha,"Mocha is a coffee shop chain with 19 operational outlets and a central kitchen, known for its unique and expressive caf? Designs and customer experience.","Mocha is a coffee shop chain with 19 operational outlets and a central kitchen, known for its unique and expressive caf? Designs and customer experience.",2001,,,/coming-soon-crcl.png,/coming-soon-sqr.png,00000000-0000-0000-0000-000000000001,,2026-1-10 12:02,2026-1-10 12:02,franchise,live,FALSE,FALSE,FALSE
2ab72a84-be1d-4f96-bfc6-cbf4113c345d,Monte Carlo,monte-carlo,Oswal Woollen Mills Ltd. Is the flagship company of the Rs.2500 Crore US 520.80 Million Nahar Group.,"Oswal Woollen Mills Ltd. Is the flagship company of the Rs.2500 Crore US 520.80 Million Nahar Group. The Nahar Group is an industrial conglomerate with diversified portfolio including spinning, knitting, fabric processing, hosiery garments and knitwear. Oswal Woollen Mills Ltd owns the Monte Carlo brand and offers a wide range of woollen, acrylic and synthetic blended yarns, knitwear, hosiery and cotton garments.",1984,,,/coming-soon-crcl.png,/coming-soon-sqr.png,00000000-0000-0000-0000-000000000001,,2026-1-10 12:02,2026-1-10 12:02,franchise,live,FALSE,FALSE,FALSE
f90c3450-c059-4971-afde-fa199ffc1790,Morpheus Human Consulting Pvt. Ltd,morpheus-human-consulting-pvt-ltd,"HR consulting and recruitment firm focused on permanent hiring across BFSI, Logistics, Media, Telecom and other sectors, offering franchise model with training, infrastructure support and strong growth potential.","HR consulting and recruitment firm focused on permanent hiring across BFSI, Logistics, Media, Telecom and other sectors, offering franchise model with training, infrastructure support and strong growth potential.",2005,,,/coming-soon-crcl.png,/coming-soon-sqr.png,00000000-0000-0000-0000-000000000001,,2026-1-10 12:02,2026-1-10 12:02,franchise,live,FALSE,FALSE,FALSE
8ffc9f7a-c3a4-404a-8794-b81f3fa7176d,Mother's Pride,mothers-pride,"Mothers Pride is a preschool chain started in 1996 at Paschim Vihar, offering scientifically planned curriculum, large campus environments, trained teachers, and focus on overall child development with dedicated R&D in early education.","Mothers Pride is a preschool chain started in 1996 at Paschim Vihar, offering scientifically planned curriculum, large campus environments, trained teachers, and focus on overall child development with dedicated R&D in early education.",1996,,,/coming-soon-crcl.png,/coming-soon-sqr.png,00000000-0000-0000-0000-000000000001,,2026-1-10 12:02,2026-1-10 12:02,franchise,live,FALSE,FALSE,FALSE
2bded616-68d1-448d-ae54-1bcf470b058f,Moti Mahal Group,moti-mahal-group,"Moti Mahal is a historic restaurant brand known for pioneering tandoori cuisine since 1920, offering a legacy-driven multi-cuisine dining experience with strong brand recognition and high growth potential in the restaurant franchise space.","Moti Mahal is a historic restaurant brand known for pioneering tandoori cuisine since 1920, offering a legacy-driven multi-cuisine dining experience with strong brand recognition and high growth potential in the restaurant franchise space.",1920,,,/coming-soon-crcl.png,/coming-soon-sqr.png,00000000-0000-0000-0000-000000000001,,2026-1-10 12:02,2026-1-10 12:02,franchise,live,FALSE,FALSE,FALSE
61a026f1-84fe-4e23-981c-dc964514ca67,MrBARBER Unisex Salon,mrbarber-unisex-salon,"Mr Barber Unisex Salon is a salon chain established in 2017 in Lucknow, offering a wide range of beauty and grooming services for men and women, with strong focus on customer satisfaction, safety standards, and expansion across North India.","Mr Barber Unisex Salon is a salon chain established in 2017 in Lucknow, offering a wide range of beauty and grooming services for men and women, with strong focus on customer satisfaction, safety standards, and expansion across North India.",2017,,,/coming-soon-crcl.png,/coming-soon-sqr.png,00000000-0000-0000-0000-000000000001,,2026-1-10 12:02,2026-1-10 12:02,franchise,live,FALSE,FALSE,FALSE
d39d234b-6ab8-4219-809e-d08dcb0e0f25,OLA CAR WASH,ola-car-wash,"Ola Car Wash is a doorstep car cleaning and detailing service platform using steam wash technology, focused on water conservation, low-cost entrepreneurship, and digital customer acquisition through its B2C platform.","Ola Car Wash is a doorstep car cleaning and detailing service platform using steam wash technology, focused on water conservation, low-cost entrepreneurship, and digital customer acquisition through its B2C platform.",2018,,,/coming-soon-crcl.png,/coming-soon-sqr.png,00000000-0000-0000-0000-000000000001,,2026-1-10 12:02,2026-1-10 12:02,franchise,live,FALSE,FALSE,FALSE
5e827729-112a-49f4-8575-eb8cfc74b271,Pepperfrycom,pepperfrycom,"Pepperfry is India's largest online furniture and d?cor marketplace with 1.2+ lakh products and a strong omnichannel presence via studios across 43+ cities, offering a proven...","Pepperfry is India's largest online furniture and d?cor marketplace with 1.2+ lakh products and a strong omnichannel presence via studios across 43+ cities, offering a proven franchise model with low investment, zero inventory, strong brand support, and quick returns.",2012,,,/coming-soon-crcl.png,/coming-soon-sqr.png,00000000-0000-0000-0000-000000000001,,2026-1-10 12:02,2026-1-10 12:02,franchise,live,FALSE,FALSE,FALSE
72e6add9-4743-4221-8a37-504502dbca6b,Relaxo Footwear,relaxo-footwear,"Relaxo is a leading footwear brand headquartered in Delhi with large-scale manufacturing and a wide product range offering stylish, comfortable, and durable footwear, supported by strong brand recognition and marketing.","Relaxo is a leading footwear brand headquartered in Delhi with large-scale manufacturing and a wide product range offering stylish, comfortable, and durable footwear, supported by strong brand recognition and marketing.",1976,,,/coming-soon-crcl.png,/coming-soon-sqr.png,00000000-0000-0000-0000-000000000001,,2026-1-10 12:02,2026-1-10 12:02,franchise,live,FALSE,FALSE,FALSE
8bda802f-25a5-4d3b-a073-e775b8254f4d,Richfeel Trichology Center,richfeel-trichology-center,"Richfeel is India's first chain of hair and scalp clinics founded by certified trichologists, offering specialized diagnosis and treatment solutions with strong expertise,...","Richfeel is India's first chain of hair and scalp clinics founded by certified trichologists, offering specialized diagnosis and treatment solutions with strong expertise, research backing, and celebrity clientele, along with medical education in trichology.",1986,,,/coming-soon-crcl.png,/coming-soon-sqr.png,00000000-0000-0000-0000-000000000001,,2026-1-10 12:02,2026-1-10 12:02,franchise,live,FALSE,FALSE,FALSE
ad2f745b-ddda-4165-b428-6274b3a3294c,Richlook,richlook,"Richlook is a men's fashion brand offering a wide range of apparel including formal, casual, denim, and designer wear, focusing on quality products at reasonable prices with...","Richlook is a men's fashion brand offering a wide range of apparel including formal, casual, denim, and designer wear, focusing on quality products at reasonable prices with strong presence across India and expansion plans.",1993,,,/coming-soon-crcl.png,/coming-soon-sqr.png,00000000-0000-0000-0000-000000000001,,2026-1-10 12:02,2026-1-10 12:02,franchise,live,FALSE,FALSE,FALSE
