id,franchise_id,products,services,created_by,updated_by,created_at,updated_at
62538502-d010-4256-a9b0-910f98c3fcf4,3f8fddd3-f75d-4d55-8622-c998930adc92,"[""Psychometric Assessments"", ""DMIT (Dermatoglyphics Multiple Intelligence Test)"", ""Career Counselling Programs"", ""Aptitude & Personality Tests"", ""Brain Development Programs"", ""School & Corporate Assessments"", ""Student Profiling Solutions""]","[""Assessment Platform Access"", ""Training & Certification"", ""Counselling Frameworks"", ""Marketing & Branding Support"", ""Franchisee Onboarding"", ""Operational & Technical Support"", ""Report Generation & CRM System""]",00000000-0000-0000-0000-000000000001,,2026-1-10 12:02,2026-1-10 12:02
979d9198-1590-4992-b55f-56fb9ce51426,be9dc891-8287-4cbd-9093-b658cae87d07,"[""Gelato Ice Creams"", ""Overloaded Milkshakes"", ""Waffle Jars"", ""Ice Cream Sundaes"", ""Gourmet Desserts"", ""Cold Coffee & Frappes"", ""Seasonal Frozen Specials"", ""100% Vegetarian Products""]","[""Franchise Setup Assistance"", ""Store Launch Support"", ""Marketing & Branding"", ""Staff Training"", ""Operational SOPs"", ""POS & Inventory Systems"", ""Ongoing Field Support""]",00000000-0000-0000-0000-000000000001,,2026-1-10 12:02,2026-1-10 12:02
f07c364d-6e0f-4327-9090-c36e253226d9,20eb604e-6144-4ec8-9dfc-e504cfc576ea,"[""100% Natural Ice Creams"", ""Cold Stone Concept Ice Creams"", ""Hand-Mixed Gourmet Ice Creams"", ""Milkshakes & Thick Shakes"", ""Desserts & Sundaes"", ""Institutional (HORECA) Supply""]","[""Franchise Setup Assistance"", ""Store Design & Layout Support"", ""Staff Training & Certification"", ""Operational SOPs"", ""Marketing & Branding Support"", ""Raw Material Supply"", ""Ongoing Head Office Support""]",00000000-0000-0000-0000-000000000001,,2026-1-10 12:02,2026-1-10 12:02
058e0cb0-638d-4bde-b83f-a017d482e8e9,945cd8b9-47c7-4093-b0ea-4531c6ced200,"[""Marble Stone Hand-Folded Ice Creams"", ""Waffles & Sundaes"", ""Milkshakes & Thick Shakes"", ""Ice Cream Cakes"", ""Take-away Pints"", ""Party Packs""]","[""Franchise Setup Support"", ""Store Design & Layout Assistance"", ""Equipment & Machinery Supply"", ""Staff Training & Certification"", ""Marketing & Launch Support"", ""Supply Chain & Raw Material Support"", ""Ongoing Operational Assistance""]",00000000-0000-0000-0000-000000000001,,2026-1-10 12:02,2026-1-10 12:02
9ccbb116-4a74-4ee2-b65c-03227815148d,23483a03-aa1e-4e9e-862e-23a723901474,"[""Natural Ice Creams"", ""Premium Hand-made Kulfi"", ""Waffles (planned)"", ""20+ Natural Fruit & Chocolate Flavors""]","[""Continuous operational support"", ""Marketing support"", ""On-the-job training"", ""Classroom training"", ""Field assistance"", ""Detailed operating manuals"", ""POS and digital management systems""]",00000000-0000-0000-0000-000000000001,,2026-1-10 12:02,2026-1-10 12:02
4412d0db-4f30-4670-aee2-e65e86607aa1,70628840-212f-4377-8b18-8aa145bc292a,"[""Premium Ice Cream"", ""Softies (Soft Serve)"", ""Thick Shakes"", ""Hard Scoops"", ""Sundaes"", ""Milkshakes"", ""Mastani""]","[""Continuous operational support"", ""Complete marketing assistance"", ""On-the-job training"", ""Classroom training at Nashik HQ"", ""Field assistance"", ""Detailed operating manuals"", ""POS and digital management systems""]",00000000-0000-0000-0000-000000000001,,2026-1-10 12:02,2026-1-10 12:02
79dc7ca8-7a8a-40e4-89de-b34806b6222e,6855aba8-d2c9-4cd6-aa86-bed08d0acfc8,"[""Ice Cream Burgers"", ""Ice Cream Sundaes"", ""Exotic Ice Cream Scoops"", ""Hot & Cold Coffees"", ""Belgian Waffles"", ""Waffle Pizzas"", ""Grilled Sandwiches"", ""Tortilla Wraps"", ""Nachos"", ""French Fries"", ""Milkshakes"", ""Ice Cream Floats""]","[""Continuous operational support"", ""Social media marketing support"", ""On-the-job training"", ""Classroom training at Bangalore HQ"", ""Regular field assistance"", ""Detailed operating manuals"", ""POS and digital management systems""]",00000000-0000-0000-0000-000000000001,,2026-1-10 12:02,2026-1-10 12:02
c7e34cd4-7ad5-402d-851e-a2233964dccd,9bb91606-f058-4164-bcaa-87892da94227,"[""Soft Serve Ice Cream"", ""Customized Sundaes"", ""Milkshakes"", ""Frozen Desserts"", ""Cornetto"", ""Feast"", ""Vienetta"", ""Max"", ""Moo""]","[""Continuous operational support"", ""Marketing support by HUL"", ""On-the-job training"", ""Classroom training programs"", ""Detailed operating manuals"", ""POS and digital management systems""]",00000000-0000-0000-0000-000000000001,,2026-1-10 12:02,2026-1-10 12:02
a6236cb4-c0bc-4177-a41e-1788f2e443ad,5f399d54-407c-4b4a-98c7-aef9ad1600c6,"[""Premium Frozen Yogurt"", ""Smoothies"", ""Falooda"", ""Yogurt-based Desserts""]","[""Comprehensive franchise training"", ""Operational support"", ""Marketing support"", ""Field assistance"", ""POS system integration""]",00000000-0000-0000-0000-000000000001,,2026-1-10 12:02,2026-1-10 12:02
e66f8823-edc7-4114-beba-72e02832ada6,489d88bf-1f8d-4de9-b7f1-a863268d3126,"[""Pre-Packed Ice Creams"", ""Dairy Products"", ""Beverages"", ""Sundaes"", ""Milkshakes""]","[""Logistics Setup"", ""Marketing"", ""Operational Support"", ""Training"", ""Technology Setup"", ""On-the-job Training"", ""Classroom Training"", ""Distributor-level Assistance""]",00000000-0000-0000-0000-000000000001,,2026-1-10 12:02,2026-1-10 12:02
a9af040e-0d1a-4cec-aacb-89f2da5f37aa,f1ce23fc-d9bd-4514-83be-543b30357cb1,"[""Premium Ice Cream"", ""Rabri Falooda"", ""Mango Shakes"", ""Kesar Pista"", ""Traditional Desserts"", ""Sundaes"", ""Milkshakes""]","[""Operational Support"", ""Training"", ""Marketing Support"", ""Field Assistance"", ""Detailed Operating Manuals"", ""POS System Support""]",00000000-0000-0000-0000-000000000001,,2026-1-10 12:02,2026-1-10 12:02
15850985-a86d-4c49-9920-394f066f2e2a,4af9efb4-507c-4d83-bac1-bfcb915174a4,"[""Hot Coffee"", ""Cold Coffee"", ""Shakes"", ""Snacks"", ""Pastries""]","[""Operational Support"", ""Training"", ""Marketing Support"", ""Field Assistance"", ""Detailed Operating Manuals"", ""POS System Support""]",00000000-0000-0000-0000-000000000001,,2026-1-10 12:02,2026-1-10 12:02
569fc516-5541-41e9-b2bf-764bd1c0719c,38561e9f-265f-4bd5-9e6f-4d4c001fab1e,"[""Multi-cuisine Restaurant"", ""Italian Food"", ""Mexican Food"", ""American Food"", ""Continental Food"", ""Chinese Food"", ""Indian Food""]","[""Training Programs"", ""Marketing Support"", ""Field Assistance"", ""IT Systems"", ""Operational Guidance""]",00000000-0000-0000-0000-000000000001,,2026-1-10 12:02,2026-1-10 12:02
41ae9b53-e48b-43f6-b00b-9961a6d64aeb,fb0b305f-4c8f-43af-acc7-5619797e05a7,"[""Tea/Coffee Beverages"", ""Milkshakes"", ""Soups"", ""Ice Crusher"", ""Quick Bites (Khakhra, Bhakhri, Mouth Fresheners)"", ""Kulhad Rani Earthenware - Tableware, Cookware, Plantware""]","[""On-the-job Training"", ""Classroom Training"", ""Marketing Support"", ""Field Assistance"", ""Operational Manuals"", ""Recruitment Support""]",00000000-0000-0000-0000-000000000001,,2026-1-10 12:02,2026-1-10 12:02
f97ca752-3edc-4dc5-a3ae-e8498a5e0ece,fbb1242f-32be-4c01-b085-b98486a13802,"[""Shakes & Frappes"", ""Bakery Items"", ""Burgers"", ""Sandwiches"", ""Pizzas"", ""Bake Dishes"", ""Mexican Cuisine"", ""Fries"", ""Ice Creams"", ""Hot & Cold Beverages""]","[""On-the-job Training"", ""Classroom Training"", ""Marketing Support"", ""Field Assistance"", ""Operational Manuals"", ""Recruitment Support"", ""Store Setup Assistance"", ""Ingredient Sourcing"", ""Delivery Platform Integration (Swiggy, Zomato)""]",00000000-0000-0000-0000-000000000001,,2026-1-10 12:02,2026-1-10 12:02
fbdb4719-c7b7-459c-ae54-38699ee728d6,bb624860-ff6d-416a-bd40-2458aeefed6c,"[""Drip Coffee"", ""Black Coffee"", ""Coffee Latte"", ""Irish Coffee Frappes"", ""Cold Coffee (Seasonal)""]","[""On-the-job Training"", ""Classroom Training"", ""Marketing Support"", ""Raw Material Support"", ""Site Selection Assistance"", ""Operational Guidance"", ""IT System Setup""]",00000000-0000-0000-0000-000000000001,,2026-1-10 12:02,2026-1-10 12:02
eb23eb8c-2fe4-471c-a1d6-1258a61d1de9,d93c950c-ab6f-4a07-b92b-33b89adc419b,"[""Toys"", ""Games"", ""Educational Products"", ""Licensed Character Merchandise"", ""Action Figures"", ""Soft Toys"", ""Puzzles"", ""Board Games"", ""Building Sets"", ""Play Sets""]","[""On-the-job Training"", ""Classroom Training"", ""Marketing & Branding Support"", ""Inventory & Supply Chain Support"", ""Operational Guidance"", ""POS/Billing System Setup"", ""Field Assistance""]",00000000-0000-0000-0000-000000000001,,2026-1-10 12:02,2026-1-10 12:02
b9e3c25f-f2c9-42c6-a144-d2e933604d08,12c8ab8c-e4fd-4910-8bce-ef630b9e6491,"[""Dog Food"", ""Pet Accessories"", ""Toys"", ""Grooming Products"", ""Premium Pet Care Items""]","[""Pet Grooming Services"", ""Pet Training Programs"", ""Retail Pet Products"", ""Pet Wellness Consultation"", ""Dog Boarding"", ""Customer Support""]",00000000-0000-0000-0000-000000000001,,2026-1-10 12:02,2026-1-10 12:02
63955d87-ac7c-4372-b5c5-a124a51fc8f8,64afff51-8b14-4193-a750-6c03763a23b4,"[""Modular Kitchens"", ""Custom Wardrobes"", ""Home Furniture"", ""False Ceiling"", ""Flooring Solutions"", ""Wall Painting"", ""Window Dressing"", ""Entertainment Units"", ""Study Tables"", ""Storage Solutions""]","[""Interior Design Consultation"", ""3D Visualization"", ""Project Management"", ""Manufacturing & Installation"", ""Quality Assurance"", ""After-Sales Support"", ""Lead Generation Support"", ""Marketing Assistance""]",00000000-0000-0000-0000-000000000001,,2026-1-10 12:02,2026-1-10 12:02
1ae8e5f0-7c19-4726-a21e-f1d886724cd9,3431dd32-d63e-4fce-8a7b-488a02dadf73,"[""Generic Medicines"", ""Branded Medicines"", ""Nutritional Supplements"", ""Ayurvedic Products"", ""Diabetes Care Products"", ""Personal Care Products"", ""Healthcare Devices"", ""Wellness Products""]","[""Retail Pharmacy Operations"", ""Affordable Generic Medicine Supply"", ""Inventory Management Support"", ""POS & Billing System"", ""Regulatory Compliance Assistance"", ""Staff Training"", ""Marketing & Promotional Support"", ""Online Pharmacy Integration""]",00000000-0000-0000-0000-000000000001,,2026-1-10 12:02,2026-1-10 12:02
d5886885-f758-4a26-86c6-d1a2ce281890,c6444da3-7bf0-44e7-a219-85d4e84bded4,"[""Certified Diamond Jewelry"", ""Precious Gemstone Jewelry"", ""Engagement Rings"", ""Wedding Jewelry"", ""Designer Jewelry Collections"", ""Gold and Platinum Jewelry"", ""Lifetime Exchange Jewelry""]","[""FOCO Franchise Operations"", ""Inventory Management"", ""Store Operations and Staffing"", ""Marketing and Promotions"", ""Customer Relationship Management"", ""Store Maintenance"", ""After-Sales Support""]",00000000-0000-0000-0000-000000000001,,2026-1-10 12:02,2026-1-10 12:02
17bc1d33-7827-4a90-9332-dc1501594781,b702b30c-ea16-4a5b-8d78-13f8c41c51d3,"[""Interior design consultation"", ""3D visualization"", ""Furniture retail"", ""Home decor products"", ""Project management"", ""Vendor coordination"", ""Installation supervision""]","[""On-the-job Training"", ""Classroom Training"", ""Marketing & Branding Support"", ""Operational Guidance"", ""POS/Billing System Setup"", ""Field Assistance"", ""Technology & Design Software Training""]",00000000-0000-0000-0000-000000000001,,2026-1-10 12:02,2026-1-10 12:02
9cc5ad1a-9f03-4db6-b9d2-3673a0a02e36,7d07fbd9-d1a5-4820-8ff8-c1120ea6ff06,"[""Rain jackets"", ""Ponchos"", ""Umbrellas"", ""Luggage"", ""Footwear"", ""Waterproof bags"", ""School bags"", ""Travel & Outdoor Accessories""]","[""On-the-job Training"", ""Classroom Training"", ""Marketing & Branding Support"", ""Operational Guidance"", ""POS/Billing System Setup"", ""Field Assistance"", ""Inventory & Supply Chain Support""]",00000000-0000-0000-0000-000000000001,,2026-1-10 12:02,2026-1-10 12:02
a71ae754-1de0-4ee3-b84e-e79c54b24cb9,0b66ede6-6a9d-4dc1-a71e-d4ac5db22f6f,"[""Raincoats"", ""Waterproof jackets"", ""Ponchos"", ""Umbrellas"", ""Waterproof accessories"", ""Seasonal collections""]","[""On-the-job Training"", ""Classroom Training"", ""Marketing & Branding Support"", ""Operational Guidance"", ""POS/Billing System Setup"", ""Inventory & Supply Chain Support"", ""Field Assistance""]",00000000-0000-0000-0000-000000000001,,2026-1-10 12:02,2026-1-10 12:02
49aa3c22-d2a3-42cd-a5cd-bc74805a0d0a,606a879b-da69-4f28-bb62-7d6928c5bfda,"[""Men's Footwear"", ""Women's Footwear"", ""Children's Shoes"", ""Sports Shoes"", ""Casual Footwear"", ""Premium Collections"", ""Accessories""]","[""Store design and layout"", ""Visual merchandising"", ""Inventory supply"", ""Product training"", ""POS support"", ""Marketing materials""]",00000000-0000-0000-0000-000000000001,,2026-1-10 12:02,2026-1-10 12:02
e45be515-6d5e-4aa9-a194-0b5f70ed8ca9,51de79ee-7094-4b9e-8fd8-36c14770b17d,"[""Modular Kitchens"", ""Wardrobes"", ""Kitchen Islands"", ""Crockery Units"", ""Shoe Racks"", ""Study Units"", ""False Ceilings"", ""Wardrobe Systems"", ""Design Consultation""]","[""Inventory planning"", ""Product pricing"", ""Client acquisition"", ""Interior design consultation"", ""CRM software"", ""Marketing support"", ""Website support"", ""Operational guidance""]",00000000-0000-0000-0000-000000000001,,2026-1-10 12:02,2026-1-10 12:02
d5ac1c38-ea2f-47d1-8a29-b29cc263a889,1fac6fce-3ca3-41c6-a470-541370486496,"[""Organized grocery products"", ""Quality FMCG items"", ""Packaged foods"", ""Health products"", ""Daily essentials"", ""Brand collections""]","[""Store design"", ""Visual merchandising"", ""Inventory management"", ""POS support"", ""Staff training"", ""Marketing support""]",00000000-0000-0000-0000-000000000001,,2026-1-10 12:02,2026-1-10 12:02
3d052e77-c3e9-41ed-b7c0-8618296ae632,7ead3192-9970-4ca4-9492-1e653cba5c40,"[""Organic vegetables"", ""Organic fruits"", ""Seasonal produce"", ""Tropical varieties"", ""Exotic produce"", ""Organic certification"", ""Farmer-sourced guarantee""]","[""Organic source identification"", ""Product procurement"", ""Display guidance"", ""Organic certification support"", ""Customer engagement""]",00000000-0000-0000-0000-000000000001,,2026-1-10 12:02,2026-1-10 12:02
3f676475-2e99-4075-b6da-995019b27fd0,b369aafb-788d-48c2-a292-1227e246c5e2,"[""Daily groceries"", ""Household essentials"", ""Vegetables & Fruits (Fresh)"", ""Dairy products"", ""Spices & Condiments"", ""Personal care items"", ""FMCG products""]","[""Complete logistics support"", ""Supplier network"", ""Technology platform"", ""Operational guidance"", ""Marketing assistance""]",00000000-0000-0000-0000-000000000001,,2026-1-10 12:02,2026-1-10 12:02
67eb126e-275a-4f92-8763-ebf6261e4670,4aafb50c-8cb6-4610-9232-89902077d0a3,"[""Web design & development"", ""ERP solutions"", ""Open source customization"", ""E-commerce platforms"", ""Digital marketing"", ""Cloud services"", ""Custom software development""]","[""Technical training"", ""Client support system"", ""Software platform"", ""Technology updates"", ""Business development guidance""]",00000000-0000-0000-0000-000000000001,,2026-1-10 12:02,2026-1-10 12:02
42a07564-eacd-40b3-8c7d-ac575d6471d7,30a2d954-c1e6-4ca8-8b82-c27241094307,"[""50,000+ validated products"", ""Fashion"", ""Electronics"", ""Home & Living"", ""Beauty"", ""Accessories"", ""All categories dropshipping""]","[""Technology platform"", ""Product catalog access"", ""Payment processing"", ""Logistics integration"", ""Marketing guidance""]",00000000-0000-0000-0000-000000000001,,2026-1-10 12:02,2026-1-10 12:02
816ff0e7-bd53-48a6-9d67-9689ab10643c,490c8da9-056b-42c8-953b-790ae0d96980,"[""Groceries"", ""Fresh vegetables and fruits"", ""Dairy products"", ""Personal care items"", ""Household essentials"", ""Packaged foods""]","[""Operational training"", ""Supply chain support"", ""Market updates"", ""POS & inventory system support""]",00000000-0000-0000-0000-000000000001,,2026-1-10 12:02,2026-1-10 12:02
a3ce4b2f-52c1-48a9-92c8-adda986e321d,3ab4cfd1-65bf-4466-b000-fa986136cf8a,"[""Casual footwear"", ""Formal shoes"", ""Office wear"", ""Sports footwear"", ""Sandals"", ""Kids footwear"", ""Trendy designs""]","[""Inventory management"", ""Market updates"", ""Performance tracking""]",00000000-0000-0000-0000-000000000001,,2026-1-10 12:02,2026-1-10 12:02
6eb8e315-8bef-4494-be8b-1e98aace1da3,52e386d0-16ce-48fa-91c9-75e6dc633959,"[""Networking courses"", ""System Administration"", ""IT Certifications"", ""Linux training"", ""Cisco certifications"", ""Microsoft certifications"", ""IT fundamentals""]","[""Curriculum updates"", ""Educational support"", ""Technology guidance""]",00000000-0000-0000-0000-000000000001,,2026-1-10 12:02,2026-1-10 12:02
b179b836-4449-4895-a850-a1facbf86dec,1ae94dc8-64ad-42e0-9650-72d9fe7e83c5,"[""HR Technology Platform"", ""Talent Management Software"", ""Recruitment Portal Access"", ""Employee Assessment Tools"", ""HR Analytics Dashboard""]","[""Permanent Staffing"", ""Temporary Staffing"", ""Executive Search"", ""HR Outsourcing"", ""Payroll Management"", ""Training & Development""]",00000000-0000-0000-0000-000000000001,,2026-01-10 12:02:00,2026-01-10 12:02:00
5a94fd9a-2bb8-4d1d-9d72-1c299266c581,b1966850-3f94-4893-8f7e-c6d27ee51461,"[""Gym Equipment"", ""Fitness Merchandise"", ""Cult Apparel"", ""Protein Supplements"", ""Fitness Accessories""]","[""Gym Membership"", ""Personal Training"", ""Group Fitness Classes"", ""Yoga & Meditation"", ""Zumba Classes"", ""CrossFit Training"", ""Diet Consultation""]",00000000-0000-0000-0000-000000000001,,2026-01-10 12:02:00,2026-01-10 12:02:00
b1898ab5-c502-4541-b39c-c2c0df60f155,3fdfc493-e614-4001-b564-8169665b6043,"[""Luxury Décor Pieces"", ""Wall Art"", ""Sculptures"", ""Vases & Ceramics"", ""Decorative Figurines"", ""Candles & Diffusers"", ""Cushions & Throws""]","[""Interior Design Consultation"", ""Home Styling"", ""Custom Art Sourcing"", ""Gift Wrapping"", ""Home Décor Planning""]",00000000-0000-0000-0000-000000000001,,2026-01-10 12:02:00,2026-01-10 12:02:00
f4840da8-af1c-43c5-8a59-1af16c444bf8,7c3e49a3-81b4-48ae-b744-c00b8dc05568,"[""Ayurvedic Medicines"", ""Herbal Supplements"", ""Ayurvedic Oils"", ""Wellness Skincare"", ""Herbal Teas"", ""Organic Health Products""]","[""Panchakarma Therapy"", ""Ayurvedic Consultation"", ""Wellness Programs"", ""Rejuvenation Treatments"", ""Stress Management"", ""Dietary Counseling""]",00000000-0000-0000-0000-000000000001,,2026-01-10 12:02:00,2026-01-10 12:02:00
65cd5118-ecc1-4d2b-8641-5c37a7387e0b,5c90c0fb-38e7-441d-a4b3-932c8d19d915,"[""Franchise Listing Platform"", ""Franchise Business Directory"", ""Investment Opportunity Reports"", ""Market Research Reports"", ""Franchise Agreement Templates""]","[""Franchise Consulting"", ""Business Matching"", ""Investor Connect"", ""Due Diligence Support"", ""Franchise Launch Assistance"", ""Marketing Support""]",00000000-0000-0000-0000-000000000001,,2026-01-10 12:02:00,2026-01-10 12:02:00
0769969d-8915-4718-91e0-05df985214ed,58e2d28f-d82e-4377-ae5d-34600e0382a9,"[""Learning Materials"", ""Activity Kits"", ""Educational Toys"", ""Story Books"", ""Art & Craft Supplies"", ""Digital Learning Tools""]","[""Preschool Education (2-6 years)"", ""Day Care"", ""After School Activities"", ""Parent-Teacher Programs"", ""Play-Based Learning"", ""Cognitive Development Programs""]",00000000-0000-0000-0000-000000000001,,2026-01-10 12:02:00,2026-01-10 12:02:00
d1a9a501-6013-4c66-96ee-fa26dbb79876,9dfffdd4-1e58-4269-9d0e-cf773083ffaf,"[""Educational Workbooks"", ""Learning Activity Kits"", ""Story Books"", ""Montessori Materials"", ""Art Supplies""]","[""Preschool Program (2-5 years)"", ""Nursery Classes"", ""Kindergarten"", ""Play Group"", ""Day Care"", ""Holiday Programs""]",00000000-0000-0000-0000-000000000001,,2026-01-10 12:02:00,2026-01-10 12:02:00
cd134328-93cb-4bcf-a922-d273995d9459,19f4d529-70a5-4231-8055-fec1caeaa905,"[""Idli"", ""Dosa"", ""Vada"", ""Sambar"", ""Chutney"", ""Filter Coffee"", ""Rasam"", ""Appam"", ""Uttapam""]","[""Dine-in"", ""Takeaway"", ""Catering"", ""Home Delivery"", ""Breakfast Specials""]",00000000-0000-0000-0000-000000000001,,2026-01-10 12:02:00,2026-01-10 12:02:00
aacd308e-381d-49e1-8fd5-c03cfa494570,b6cb22e1-d94a-4a31-a69c-d7cebd7e2da1,"[""Diamond Jewelry"", ""Gold Jewelry"", ""Gemstone Jewelry"", ""Bridal Sets"", ""Engagement Rings"", ""Earrings"", ""Necklaces"", ""Bangles""]","[""Jewelry Consultation"", ""Custom Jewelry Design"", ""Jewelry Repair"", ""Hallmarking"", ""Certification Services""]",00000000-0000-0000-0000-000000000001,,2026-01-10 12:02:00,2026-01-10 12:02:00
0b783c2d-7634-45f7-8a23-cd35ba4a38eb,b5e867d7-e04d-4974-b1dc-1e8d7a45c77f,"[""Scandinavian Home Furniture"", ""Living Room Furniture"", ""Bedroom Sets"", ""Home Décor"", ""Lighting"", ""Storage Solutions"", ""Rugs & Carpets""]","[""Interior Design Consultation"", ""Home Styling"", ""Delivery & Assembly"", ""Custom Furniture Orders"", ""After-Sales Support""]",00000000-0000-0000-0000-000000000001,,2026-01-10 12:02:00,2026-01-10 12:02:00
30aa4a69-e01e-4bef-8d67-c3a49431e702,5d6e645a-ca76-4ed6-9c3a-65688ee1dd02,"[""Thin Crust Pizza"", ""Classic Pizza"", ""Specialty Pizza"", ""Calzone"", ""Garlic Bread"", ""Pasta"", ""Beverages""]","[""Dine-in"", ""Takeaway"", ""Home Delivery"", ""Catering"", ""Online Ordering""]",00000000-0000-0000-0000-000000000001,,2026-01-10 12:02:00,2026-01-10 12:02:00
c28d5f85-59f1-4df0-aceb-94058289a5ff,9aaac6a3-893d-407f-bc56-2440ef3e5e74,"[""Review Platform Access"", ""College Rating Reports"", ""Course Comparison Tools"", ""Student Feedback System"", ""Career Guidance Materials""]","[""College Counseling"", ""Course Selection Guidance"", ""Admission Assistance"", ""Career Counseling"", ""Study Abroad Guidance""]",00000000-0000-0000-0000-000000000001,,2026-01-10 12:02:00,2026-01-10 12:02:00
f97fd37c-2791-4448-8826-a6f4893a711c,6efcf26f-b96d-467f-b08d-40957a446d85,"[""Musical Instruments"", ""Dance Costumes"", ""Stage Equipment"", ""Performance Materials"", ""Learning Kits""]","[""Dance Training"", ""Music Classes"", ""Theatre Workshops"", ""Performance Events"", ""Competition Coaching"", ""Talent Development""]",00000000-0000-0000-0000-000000000001,,2026-01-10 12:02:00,2026-01-10 12:02:00
485e7af5-945d-439c-a2f1-8a7ea9d3f2f0,5aec5231-9a13-4ec6-b378-d5964efadc4a,"[""Textbooks & Study Materials"", ""School Uniforms"", ""Stationery"", ""Digital Learning Tools"", ""Sports Equipment""]","[""International Curriculum (K-12)"", ""Extra-Curricular Activities"", ""Sports Programs"", ""Arts & Crafts"", ""Parent Engagement Programs"", ""Counseling Services""]",00000000-0000-0000-0000-000000000001,,2026-01-10 12:02:00,2026-01-10 12:02:00
4a8baaff-c3c1-40ed-bcfc-ac3cae675286,f8b3e14e-2a1b-4ca1-a862-ff8ba9e173ca,"[""Diamond Jewelry"", ""Gold Jewelry"", ""Silver Jewelry"", ""Gemstone Jewelry"", ""Bridal Collections"", ""Fashion Jewelry""]","[""Jewelry Consultation"", ""Custom Design"", ""Repair & Polishing"", ""Exchange & Buyback"", ""Certification Services""]",00000000-0000-0000-0000-000000000001,,2026-01-10 12:02:00,2026-01-10 12:02:00
a4f0a896-fd6a-46cf-b924-30739768d570,2181d9cf-6d6b-4078-acee-317b4cc66ce9,"[""Educational Toys"", ""Learning Activity Kits"", ""Workbooks"", ""Art & Craft Supplies"", ""Digital Learning Materials""]","[""Playgroup (1.5-2.5 years)"", ""Nursery (2.5-3.5 years)"", ""LKG/UKG Programs"", ""Day Care"", ""Activity Classes"", ""Parent Workshops""]",00000000-0000-0000-0000-000000000001,,2026-01-10 12:02:00,2026-01-10 12:02:00
fc74bf13-a68f-49f3-93b3-1e525726ae64,42b424ae-4fe6-499f-8da7-eba2f6369b6b,"[""Baby Products"", ""Educational Toys"", ""Learning Kits"", ""Developmental Activity Materials"", ""Art Supplies""]","[""Preschool Education"", ""Day Care"", ""Parenting Workshops"", ""Developmental Assessments"", ""Child Care Services""]",00000000-0000-0000-0000-000000000001,,2026-01-10 12:02:00,2026-01-10 12:02:00
f4948645-c8f2-4a8f-9f4f-af846c865dc8,c6e5a3dd-2b86-49aa-b104-e0a6873c8d0a,"[""Gym Equipment"", ""Sports Gear"", ""Fitness Accessories"", ""Workout Apparel"", ""Supplements""]","[""Gym Membership"", ""Personal Training"", ""Group Fitness"", ""Sports Coaching"", ""Nutrition Counseling"", ""Health Assessments""]",00000000-0000-0000-0000-000000000001,,2026-01-10 12:02:00,2026-01-10 12:02:00
f10ca02d-d62b-461f-aba5-4d032fc58332,d38aabdb-219c-4f57-a903-7cc8b78a3158,"[""Holiday Packages"", ""International Tour Packages"", ""Domestic Tour Packages"", ""Group Tour Packages"", ""Flight Bookings"", ""Hotel Bookings""]","[""Travel Planning"", ""Visa Assistance"", ""Tour Guiding"", ""Travel Insurance"", ""Corporate Travel Management"", ""Customized Itinerary Planning""]",00000000-0000-0000-0000-000000000001,,2026-01-10 12:02:00,2026-01-10 12:02:00
a7998ebd-f947-4271-a17f-8d1a419c0cee,8d1f2c2b-4dd4-4959-8ec7-375edd59f999,"[""Classic Pizza"", ""Loaded Pizza"", ""Stuffed Crust Pizza"", ""Garlic Bread"", ""Pasta"", ""Beverages"", ""Desserts""]","[""Dine-in"", ""Takeaway"", ""Home Delivery"", ""Party Orders"", ""Bulk Catering""]",00000000-0000-0000-0000-000000000001,,2026-01-10 12:02:00,2026-01-10 12:02:00
eb9a8f9a-cb6f-4974-a243-79cee3ebf4bb,a7eebaa7-a429-4489-b0f0-1f29b069af63,"[""Course Materials"", ""Design Software Licenses"", ""Art Supplies"", ""Portfolio Development Kits"", ""Study Resources""]","[""Fashion Design Courses"", ""Graphic Design Training"", ""Interior Design Programs"", ""Photography Courses"", ""Placement Assistance"", ""Industry Internships""]",00000000-0000-0000-0000-000000000001,,2026-01-10 12:02:00,2026-01-10 12:02:00
c42ab385-35f2-466d-b279-13dec23837fb,496ce3e5-cf47-4bf4-8874-b4572a97def5,"[""Solid Wood Furniture"", ""Living Room Sets"", ""Bedroom Furniture"", ""Dining Tables"", ""Storage Solutions"", ""Office Furniture"", ""Custom Wood Pieces""]","[""Furniture Consultation"", ""Custom Design"", ""Delivery & Installation"", ""Refurbishment"", ""After-Sales Service""]",00000000-0000-0000-0000-000000000001,,2026-01-10 12:02:00,2026-01-10 12:02:00
77be66c2-285f-4d2d-8430-c1357573c68d,a42c35fe-e9bd-42b0-8787-966596a54f97,"[""Gold Jewelry"", ""Diamond Jewelry"", ""Silver Jewelry"", ""Gemstone Jewelry"", ""Bridal Collections"", ""Fashion Accessories"", ""Watches""]","[""Jewelry Consultation"", ""Custom Design"", ""Repair & Polishing"", ""Exchange & Buyback"", ""Hallmarking"", ""Certification""]",00000000-0000-0000-0000-000000000001,,2026-01-10 12:02:00,2026-01-10 12:02:00
